Société;Date;CodeClient;NomClient;Categorie;Adresse;CodePostal;Ville;Pays;CodeLangue;Telephone;Email;NumeroFacture;DateFacture;DateEcheance;Ecriture;Devise;Montant
B1;7/10/14 13:30;551;AZ VUB;HOPITAUX/CLINIQUES;LAARBEEKLAAN_101;1090;JETTE;BE;FRA;0032/24775520; ;PF358801;2/06/14;29/08/14;358801;EUR;325,88
B1;7/10/14 13:30;551;AZ VUB;HOPITAUX/CLINIQUES;LAARBEEKLAAN_101;1090;JETTE;BE;FRA;0032/24775520; ;PF360037;20/06/14;29/08/14;360037;EUR;543,14
B1;7/10/14 13:30;551;AZ VUB;HOPITAUX/CLINIQUES;LAARBEEKLAAN_101;1090;JETTE;BE;FRA;0032/24775520; ;PF364251;8/08/14;30/10/14;364251;EUR;325,88
B1;7/10/14 13:30;551;AZ VUB;HOPITAUX/CLINIQUES;LAARBEEKLAAN_101;1090;JETTE;BE;FRA;0032/24775520; ;PF365200;21/08/14;30/10/14;365200;EUR;398,3
B1;7/10/14 13:30;551;AZ VUB;HOPITAUX/CLINIQUES;LAARBEEKLAAN_101;1090;JETTE;BE;FRA;0032/24775520; ;PF366567;27/08/14;30/10/14;366567;EUR;325,88
B1;7/10/14 13:30;551;AZ VUB;HOPITAUX/CLINIQUES;LAARBEEKLAAN_101;1090;JETTE;BE;FRA;0032/24775520; ;PF367344;29/08/14;30/10/14;367344;EUR;325,88
B1;7/10/14 13:30;551;AZ VUB;HOPITAUX/CLINIQUES;LAARBEEKLAAN_101;1090;JETTE;BE;FRA;0032/24775520; ;PF372061;24/09/14;29/11/14;372061;EUR;325,88
B1;7/10/14 13:30;551;AZ VUB;HOPITAUX/CLINIQUES;LAARBEEKLAAN_101;1090;JETTE;BE;FRA;0032/24775520; ;PF373349;29/09/14;29/11/14;373349;EUR;325,88
B1;7/10/14 13:30;551;AZ VUB;HOPITAUX/CLINIQUES;LAARBEEKLAAN_101;1090;JETTE;BE;FRA;0032/24775520; ;PF373892;1/10/14;30/12/14;373892;EUR;724,19
B1;7/10/14 13:30;577;CHU DE TIVOLI;HOPITAUX/CLINIQUES;AVENUE MAX BUSET_34;7100*3;LA LOUVIERE;BE;FRA;0032/64276332; ;PF362069;10/07/14;8/10/14;362069;EUR;37,07
B1;7/10/14 13:30;577;CHU DE TIVOLI;HOPITAUX/CLINIQUES;AVENUE MAX BUSET_34;7100*3;LA LOUVIERE;BE;FRA;0032/64276332; ;PF364252;8/08/14;6/11/14;364252;EUR;19,97
B1;7/10/14 13:30;577;CHU DE TIVOLI;HOPITAUX/CLINIQUES;AVENUE MAX BUSET_34;7100*3;LA LOUVIERE;BE;FRA;0032/64276332; ;PF366269;26/08/14;24/11/14;366269;EUR;7,99
B1;7/10/14 13:30;577;CHU DE TIVOLI;HOPITAUX/CLINIQUES;AVENUE MAX BUSET_34;7100*3;LA LOUVIERE;BE;FRA;0032/64276332; ;PF370103;16/09/14;15/12/14;370103;EUR;19,97
B1;7/10/14 13:30;606;AZ NIKOLAAS;HOPITAUX/CLINIQUES;GASTHUISSTRAAT_5;9140*3;TEMSE;BE;NED;0032/37607525; ;PF361567;3/07/14;1/10/14;361567;EUR;815,12
B1;7/10/14 13:30;606;AZ NIKOLAAS;HOPITAUX/CLINIQUES;GASTHUISSTRAAT_5;9140*3;TEMSE;BE;NED;0032/37607525; ;PF361947;9/07/14;7/10/14;361947;EUR;9,27
B1;7/10/14 13:30;606;AZ NIKOLAAS;HOPITAUX/CLINIQUES;GASTHUISSTRAAT_5;9140*3;TEMSE;BE;NED;0032/37607525; ;PF364005;5/08/14;3/11/14;364005;EUR;815,12
B1;7/10/14 13:30;606;AZ NIKOLAAS;HOPITAUX/CLINIQUES;GASTHUISSTRAAT_5;9140*3;TEMSE;BE;NED;0032/37607525; ;PF370770;18/09/14;17/12/14;370770;EUR;3,99
B1;7/10/14 13:30;625;AZ HEILIGE FAMILIE;HOPITAUX/CLINIQUES;S HERENBAAN_172;2840*1;REET;BE;NED;0032/38809011; ;PF363395;29/07/14;27/10/14;363395;EUR;543,41
B1;7/10/14 13:30;625;AZ HEILIGE FAMILIE;HOPITAUX/CLINIQUES;S HERENBAAN_172;2840*1;REET;BE;NED;0032/38809011; ;PF372924;26/09/14;25/12/14;372924;EUR;407,56
B1;7/10/14 13:30;636;CHU BRUGMANN - HUDERF;HOPITAUX/CLINIQUES;PLACE A.VAN GEHUCHTEN_4;1020;LAEKEN;BE;FRA;0032/24773444; ;PF311710;23/04/13;23/05/13;311710;EUR;259,52
B1;7/10/14 13:30;636;CHU BRUGMANN - HUDERF;HOPITAUX/CLINIQUES;PLACE A.VAN GEHUCHTEN_4;1020;LAEKEN;BE;FRA;0032/24773444; ;PF315302;6/06/13;6/07/13;315302;EUR;333,67
B1;7/10/14 13:30;636;CHU BRUGMANN - HUDERF;HOPITAUX/CLINIQUES;PLACE A.VAN GEHUCHTEN_4;1020;LAEKEN;BE;FRA;0032/24773444; ;PF319168;23/07/13;22/08/13;319168;EUR;287,5
B1;7/10/14 13:30;636;CHU BRUGMANN - HUDERF;HOPITAUX/CLINIQUES;PLACE A.VAN GEHUCHTEN_4;1020;LAEKEN;BE;FRA;0032/24773444; ;ERR315302;21/10/13;21/10/13;S00013232;EUR;-183,04
B1;7/10/14 13:30;636;CHU BRUGMANN - HUDERF;HOPITAUX/CLINIQUES;PLACE A.VAN GEHUCHTEN_4;1020;LAEKEN;BE;FRA;0032/24773444; ;PF366270;26/08/14;25/09/14;366270;EUR;287,5
B1;7/10/14 13:30;688;AZ MARIA MIDDELARES CAMPUS;HOPITAUX/CLINIQUES;GASTHUISSTRAAT_5;9140*3;TEMSE;BE;NED;0032/37804021; ;PF364951;20/08/14;29/11/14;364951;EUR;652,09
B1;7/10/14 13:30;688;AZ MARIA MIDDELARES CAMPUS;HOPITAUX/CLINIQUES;GASTHUISSTRAAT_5;9140*3;TEMSE;BE;NED;0032/37804021; ;PF367690;2/09/14;29/12/14;367690;EUR;815,12
B1;7/10/14 13:30;705;CH DE MOUSCRON;HOPITAUX/CLINIQUES;AVENUE DE FECAMP_49;7700*2;MOUSCRON;BE;FRA;0032/56858216; ;PF361676;4/07/14;29/10/14;361676;EUR;113,8
B1;7/10/14 13:30;705;CH DE MOUSCRON;HOPITAUX/CLINIQUES;AVENUE DE FECAMP_49;7700*2;MOUSCRON;BE;FRA;0032/56858216; ;PF363721;31/07/14;29/10/14;363721;EUR;113,8
B1;7/10/14 13:30;705;CH DE MOUSCRON;HOPITAUX/CLINIQUES;AVENUE DE FECAMP_49;7700*2;MOUSCRON;BE;FRA;0032/56858216; ;PF444762;5/08/14;5/08/14;444762;EUR;-113,8
B1;7/10/14 13:30;705;CH DE MOUSCRON;HOPITAUX/CLINIQUES;AVENUE DE FECAMP_49;7700*2;MOUSCRON;BE;FRA;0032/56858216; ;PF366568;27/08/14;29/11/14;366568;EUR;113,8
B1;7/10/14 13:30;705;CH DE MOUSCRON;HOPITAUX/CLINIQUES;AVENUE DE FECAMP_49;7700*2;MOUSCRON;BE;FRA;0032/56858216; ;PF368196;4/09/14;29/12/14;368196;EUR;56,9
B1;7/10/14 13:30;705;CH DE MOUSCRON;HOPITAUX/CLINIQUES;AVENUE DE FECAMP_49;7700*2;MOUSCRON;BE;FRA;0032/56858216; ;PF370104;16/09/14;29/12/14;370104;EUR;170,7
B1;7/10/14 13:30;773;JAN YPERMAN ZKH VZW;HOPITAUX/CLINIQUES;BRIEKESTRAAT_12;8900*3;IEPER;BE;NED;0032/57356534; ;PF368579;8/09/14;7/11/14;368579;EUR;76,68
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF308214;22/03/13;21/04/13;308214;EUR;336,12
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF330255;8/10/13;7/11/13;330255;EUR;2079,94
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF341457;23/01/14;22/02/14;341457;EUR;687,4
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF357196;26/05/14;25/06/14;357196;EUR;526,35
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF357987;28/05/14;27/06/14;357987;EUR;203,68
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF360594;25/06/14;25/07/14;360594;EUR;143,75
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF362071;10/07/14;9/08/14;362071;EUR;724,54
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF364154;7/08/14;6/09/14;364154;EUR;553,51
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF444904;13/08/14;13/08/14;444904;EUR;-35,93
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF368693;9/09/14;9/10/14;368693;EUR;690,57
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF445339;9/09/14;9/09/14;445339;EUR;-724,54
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF368804;10/09/14;10/10/14;368804;EUR;392,09
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF368805;10/09/14;10/10/14;368805;EUR;4102,34
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF445400;10/09/14;10/10/14;445400;EUR;-78,65
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF370106;16/09/14;16/10/14;370106;EUR;461,58
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF371733;23/09/14;23/10/14;371733;EUR;255,45
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF372062;24/09/14;24/10/14;372062;EUR;482,47
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF372063;24/09/14;24/10/14;372063;EUR;228,72
B1;7/10/14 13:30;1001;APOT ANTVERPIA;PHARMACIENS;BOECHOUTSESTEENWEG_13;2540;HOVE;BE;NED;0032/34559461; ;PF373582;30/09/14;30/10/14;373582;EUR;737,58
B1;7/10/14 13:30;1004;SUPERPHAR;PHARMACIENS;RUE DE L ANGE_1;5000*2;NAMUR;BE;FRA;0032/81857470; ;PF364322;11/08/14;10/09/14;364322;EUR;818,32
B1;7/10/14 13:30;1004;SUPERPHAR;PHARMACIENS;RUE DE L ANGE_1;5000*2;NAMUR;BE;FRA;0032/81857470; ;PF368806;10/09/14;10/10/14;368806;EUR;301,99
B1;7/10/14 13:30;1004;SUPERPHAR;PHARMACIENS;RUE DE L ANGE_1;5000*2;NAMUR;BE;FRA;0032/81857470; ;PF368807;10/09/14;10/10/14;368807;EUR;145,57
B1;7/10/14 13:30;1004;SUPERPHAR;PHARMACIENS;RUE DE L ANGE_1;5000*2;NAMUR;BE;FRA;0032/81857470; ;PF372064;24/09/14;24/10/14;372064;EUR;208,76
B1;7/10/14 13:30;1004;SUPERPHAR;PHARMACIENS;RUE DE L ANGE_1;5000*2;NAMUR;BE;FRA;0032/81857470; ;PF372065;24/09/14;24/10/14;372065;EUR;61,86
B1;7/10/14 13:30;1004;SUPERPHAR;PHARMACIENS;RUE DE L ANGE_1;5000*2;NAMUR;BE;FRA;0032/81857470; ;PF372066;24/09/14;24/10/14;372066;EUR;146,91
B1;7/10/14 13:30;1004;SUPERPHAR;PHARMACIENS;RUE DE L ANGE_1;5000*2;NAMUR;BE;FRA;0032/81857470; ;PF373894;1/10/14;31/10/14;373894;EUR;854,09
B1;7/10/14 13:30;1004;SUPERPHAR;PHARMACIENS;RUE DE L ANGE_1;5000*2;NAMUR;BE;FRA;0032/81857470; ;PF374578;6/10/14;5/11/14;374578;EUR;8,01
B1;7/10/14 13:30;1006;COFOFI - PCIE GRIBAUMONT;PHARMACIENS;AVENUE GRIBAUMONT_18;1150;WOLUWE-SAINT-PIERRE;BE;FRA;0032/27706739; ;2X351255;17/06/14;17/06/14;S00014136;EUR;-412,35
B1;7/10/14 13:30;1006;COFOFI - PCIE GRIBAUMONT;PHARMACIENS;AVENUE GRIBAUMONT_18;1150;WOLUWE-SAINT-PIERRE;BE;FRA;0032/27706739; ;PF368694;9/09/14;9/10/14;368694;EUR;259,36
B1;7/10/14 13:30;1006;COFOFI - PCIE GRIBAUMONT;PHARMACIENS;AVENUE GRIBAUMONT_18;1150;WOLUWE-SAINT-PIERRE;BE;FRA;0032/27706739; ;PF368808;10/09/14;10/10/14;368808;EUR;268,81
B1;7/10/14 13:30;1006;COFOFI - PCIE GRIBAUMONT;PHARMACIENS;AVENUE GRIBAUMONT_18;1150;WOLUWE-SAINT-PIERRE;BE;FRA;0032/27706739; ;PF374055;2/10/14;1/11/14;374055;EUR;52,82
B1;7/10/14 13:30;1007;PCIE BARBAY***;PHARMACIENS;RUE D ARQUET_27;5000*2;NAMUR;BE;FRA;0032/81221066; ;2 X 353797;14/07/14;14/07/14;S00014159;EUR;-132,34
B1;7/10/14 13:30;1025;APOT S. DE WAEL BVBA;PHARMACIENS;VOORDRIES_11;9860*5;OOSTERZELE;BE;NED;0032/93628858; ;PF390181;14/02/13;14/02/13;390181;EUR;-229,54
B1;7/10/14 13:30;1025;APOT S. DE WAEL BVBA;PHARMACIENS;VOORDRIES_11;9860*5;OOSTERZELE;BE;NED;0032/93628858; ;PF370456;17/09/14;17/10/14;370456;EUR;234,54
B1;7/10/14 13:30;1031;PIERRE FABRE DERMO-COSMETIQUE;INTERNATIONAL;LES CAUQUILLOUS;FR-81506;LAVAUR CEDEX;FR;FRA;0033/61755208; ;PF368691;9/09/14;9/10/14;368691;EUR;4379,13
B1;7/10/14 13:30;1061;PCIE NOUVELLE;PHARMACIENS;RUE WAYEZ_165;1070;ANDERLECHT;BE;FRA;0032/25580760; ;PF444763;5/08/14;5/08/14;444763;EUR;-40,7
B1;7/10/14 13:30;1061;PCIE NOUVELLE;PHARMACIENS;RUE WAYEZ_165;1070;ANDERLECHT;BE;FRA;0032/25580760; ;PF368809;10/09/14;10/10/14;368809;EUR;411,45
B1;7/10/14 13:30;1068;APOT REYNAERTS NV;PHARMACIENS;WESTELSEBAAN_61/B;3271*1;AVERBODE;BE;NED;0032/13771011; ;PF368810;10/09/14;10/10/14;368810;EUR;127,63
B1;7/10/14 13:30;1069;APOT DASSEN JOS;PHARMACIENS;BASILIEKLAAN_22;3270*1;SCHERPENHEUVEL;BE;NED;0032/13771416; ;PF372439;25/09/14;25/10/14;372439;EUR;20,28
B1;7/10/14 13:30;1069;APOT DASSEN JOS;PHARMACIENS;BASILIEKLAAN_22;3270*1;SCHERPENHEUVEL;BE;NED;0032/13771416; ;PF372440;25/09/14;25/10/14;372440;EUR;13,06
